match_id,match_title,event,date,format,teams,score,maps_played,patch,pick_ban_info,tournament_name
353200,LOUD vs 100 Thieves,Champions Tour 2024: Americas Stage 2,2024-07-14 17:00:00,Bo3,LOUD vs 100 Thieves,2 - 1,3,Patch 9.0,LOUD ban Split; 100T ban Sunset; LOUD pick Ascent; 100T pick Bind; LOUD ban Icebox; 100T ban Haven; Lotus remains,Champions Tour 2024 Americas Stage 2_csvs
353201,Sentinels vs G2 Esports,Champions Tour 2024: Americas Stage 2,2024-07-14 20:00:00,Bo3,Sentinels vs G2 Esports,0 - 2,2,Patch 9.0,G2 ban Sunset; SEN ban Icebox; G2 pick Bind; SEN pick Lotus; G2 ban Split; SEN ban Haven; Ascent remains,Champions Tour 2024 Americas Stage 2_csvs
371266,KRÜ Esports vs Cloud9,Champions Tour 2024: Americas Stage 2,2024-07-17 17:00:00,Bo3,KRÜ Esports vs Cloud9,2 - 1,3,Patch 9.0,C9 ban Ascent; KRÜ ban Bind; C9 pick Abyss; KRÜ pick Lotus; C9 ban Sunset; KRÜ ban Icebox; Haven remains,Champions Tour 2024 Americas Stage 2_csvs
371267,Sentinels vs 100 Thieves,Champions Tour 2024: Americas Stage 2,2024-07-17 20:30:00,Bo3,Sentinels vs 100 Thieves,0 - 2,2,Patch 9.0,SEN ban Icebox; 100T ban Sunset; SEN pick Haven; 100T pick Ascent; SEN ban Bind; 100T ban Lotus; Abyss remains,Champions Tour 2024 Americas Stage 2_csvs
371268,LEVIATÁN vs KRÜ Esports,Champions Tour 2024: Americas Stage 2,2024-07-18 17:00:00,Bo3,LEVIATÁN vs KRÜ Esports,2 - 0,2,Patch 9.0,LEV ban Lotus; KRÜ ban Bind; LEV pick Icebox; KRÜ pick Sunset; LEV ban Abyss; KRÜ ban Ascent; Haven remains,Champions Tour 2024 Americas Stage 2_csvs
371269,G2 Esports vs 100 Thieves,Champions Tour 2024: Americas Stage 2,2024-07-18 18:55:00,Bo3,G2 Esports vs 100 Thieves,2 - 0,2,Patch 9.0,G2 ban Ascent; 100T ban Bind; G2 pick Lotus; 100T pick Abyss; G2 ban Icebox; 100T ban Sunset; Haven remains,Champions Tour 2024 Americas Stage 2_csvs
371270,LEVIATÁN vs G2 Esports,Champions Tour 2024: Americas Stage 2,2024-07-19 17:00:00,Bo3,LEVIATÁN vs G2 Esports,0 - 2,2,Patch 9.0,LEV ban Lotus; G2 ban Sunset; LEV pick Icebox; G2 pick Bind; LEV ban Abyss; G2 ban Ascent; Haven remains,Champions Tour 2024 Americas Stage 2_csvs
371272,KRÜ Esports vs 100 Thieves,Champions Tour 2024: Americas Stage 2,2024-07-19 19:10:00,Bo3,KRÜ Esports vs 100 Thieves,2 - 1,3,Patch 9.0,100T ban Sunset; KRÜ ban Bind; 100T pick Icebox; KRÜ pick Lotus; 100T ban Haven; KRÜ ban Abyss; Ascent remains,Champions Tour 2024 Americas Stage 2_csvs
371273,LEVIATÁN vs KRÜ Esports,Champions Tour 2024: Americas Stage 2,2024-07-20 17:00:00,Bo5,LEVIATÁN vs KRÜ Esports,3 - 2,5,Patch 9.0,LEV ban Lotus; KRÜ ban Bind; LEV pick Icebox; KRÜ pick Haven; LEV pick Sunset; KRÜ pick Abyss; Ascent remains,Champions Tour 2024 Americas Stage 2_csvs
371271,G2 Esports vs LEVIATÁN,Champions Tour 2024: Americas Stage 2,2024-07-21 17:00:00,Bo5,G2 Esports vs LEVIATÁN,1 - 3,4,Patch 9.0,G2 ban Icebox; G2 ban Sunset; G2 pick Lotus; LEV pick Haven; G2 pick Bind; LEV pick Ascent; Abyss remains,Champions Tour 2024 Americas Stage 2_csvs
298687,Trace Esports vs TYLOO,Champions Tour 2024: China Kickoff,2024-02-22 04:00:00,Bo3,Trace Esports vs TYLOO,2 - 0,2,,TYL ban Lotus; TE ban Icebox; TYL pick Ascent; TE pick Sunset; TYL ban Breeze; TE ban Bind; Split remains,Champions Tour 2024 China Kickoff_csvs
298688,FunPlus Phoenix vs Nova Esports,Champions Tour 2024: China Kickoff,2024-02-22 06:05:00,Bo3,FunPlus Phoenix vs Nova Esports,2 - 0,2,,NOVA ban Breeze; FPX ban Ascent; NOVA pick Sunset; FPX pick Lotus; NOVA ban Icebox; FPX ban Split; Bind remains,Champions Tour 2024 China Kickoff_csvs
298692,JDG Esports vs Titan Esports Club,Champions Tour 2024: China Kickoff,2024-02-23 02:00:00,Bo3,JDG Esports vs Titan Esports Club,0 - 2,2,,JDG ban Breeze; TEC ban Sunset; JDG pick Lotus; TEC pick Bind; JDG ban Ascent; TEC ban Icebox; Split remains,Champions Tour 2024 China Kickoff_csvs
298693,Dragon Ranger Gaming vs All Gamers,Champions Tour 2024: China Kickoff,2024-02-23 04:55:00,Bo3,Dragon Ranger Gaming vs All Gamers,2 - 0,2,,AG ban Lotus; DRG ban Breeze; AG pick Sunset; DRG pick Ascent; AG ban Bind; DRG ban Split; Icebox remains,Champions Tour 2024 China Kickoff_csvs
298697,Bilibili Gaming vs Wolves Esports,Champions Tour 2024: China Kickoff,2024-02-23 07:05:00,Bo3,Bilibili Gaming vs Wolves Esports,0 - 2,2,,BLG ban Breeze; WOL ban Lotus; BLG pick Ascent; WOL pick Icebox; BLG ban Bind; WOL ban Sunset; Split remains,Champions Tour 2024 China Kickoff_csvs
298690,TYLOO vs Nova Esports,Champions Tour 2024: China Kickoff,2024-02-24 04:00:00,Bo3,TYLOO vs Nova Esports,0 - 2,2,,TYL ban Sunset; NOVA ban Breeze; TYL pick Ascent; NOVA pick Split; TYL ban Lotus; NOVA ban Icebox; Bind remains,Champions Tour 2024 China Kickoff_csvs
298695,JDG Esports vs All Gamers,Champions Tour 2024: China Kickoff,2024-02-24 06:25:00,Bo3,JDG Esports vs All Gamers,2 - 0,2,,AG ban Lotus; JDG ban Breeze; AG pick Icebox; JDG pick Sunset; AG ban Ascent; JDG ban Bind; Split remains,Champions Tour 2024 China Kickoff_csvs
298689,Trace Esports vs FunPlus Phoenix,Champions Tour 2024: China Kickoff,2024-02-25 02:00:00,Bo3,Trace Esports vs FunPlus Phoenix,1 - 2,3,,FPX ban Ascent; TE ban Icebox; FPX pick Sunset; TE pick Bind; FPX ban Split; TE ban Breeze; Lotus remains,Champions Tour 2024 China Kickoff_csvs
298694,Titan Esports Club vs Dragon Ranger Gaming,Champions Tour 2024: China Kickoff,2024-02-25 05:30:00,Bo3,Titan Esports Club vs Dragon Ranger Gaming,1 - 2,3,,DRG ban Lotus; TEC ban Ascent; DRG pick Icebox; TEC pick Split; DRG ban Breeze; TEC ban Sunset; Bind remains,Champions Tour 2024 China Kickoff_csvs
298698,Wolves Esports vs EDward Gaming,Champions Tour 2024: China Kickoff,2024-02-25 09:00:00,Bo3,Wolves Esports vs EDward Gaming,1 - 2,3,,EDG ban Icebox; WOL ban Sunset; EDG pick Bind; WOL pick Ascent; EDG ban Lotus; WOL ban Split; Breeze remains,Champions Tour 2024 China Kickoff_csvs
298691,Trace Esports vs Nova Esports,Champions Tour 2024: China Kickoff,2024-02-26 02:00:00,Bo3,Trace Esports vs Nova Esports,2 - 0,2,,NOVA ban Breeze; TE ban Icebox; NOVA pick Split; TE pick Lotus; NOVA ban Bind; TE ban Ascent; Sunset remains,Champions Tour 2024 China Kickoff_csvs
298696,Titan Esports Club vs JDG Esports,Champions Tour 2024: China Kickoff,2024-02-26 04:05:00,Bo3,Titan Esports Club vs JDG Esports,2 - 1,3,,JDG ban Breeze; TEC ban Sunset; JDG pick Bind; TEC pick Icebox; JDG ban Ascent; TEC ban Split; Lotus remains,Champions Tour 2024 China Kickoff_csvs
298699,Wolves Esports vs Bilibili Gaming,Champions Tour 2024: China Kickoff,2024-02-26 07:40:00,Bo3,Wolves Esports vs Bilibili Gaming,0 - 2,2,,BLG ban Breeze; WOL ban Lotus; BLG pick Sunset; WOL pick Icebox; BLG ban Ascent; WOL ban Split; Bind remains,Champions Tour 2024 China Kickoff_csvs
298830,Trace Esports vs Titan Esports Club,Champions Tour 2024: China Kickoff,2024-02-27 02:00:00,Bo3,Trace Esports vs Titan Esports Club,2 - 1,3,,TEC ban Sunset; TE ban Icebox; TEC pick Breeze; TE pick Lotus; TEC ban Bind; TE ban Ascent; Split remains,Champions Tour 2024 China Kickoff_csvs
298831,Bilibili Gaming vs Titan Esports Club,Champions Tour 2024: China Kickoff,2024-02-27 05:35:00,Bo3,Bilibili Gaming vs Titan Esports Club,2 - 0,2,,TEC ban Bind; BLG ban Breeze; TEC pick Lotus; BLG pick Ascent; TEC ban Sunset; BLG ban Split; Icebox remains,Champions Tour 2024 China Kickoff_csvs
298832,Bilibili Gaming vs Trace Esports,Champions Tour 2024: China Kickoff,2024-02-27 07:35:00,Bo3,Bilibili Gaming vs Trace Esports,1 - 2,3,,TE ban Icebox; BLG ban Ascent; TE pick Lotus; BLG pick Sunset; TE ban Breeze; BLG ban Split; Bind remains,Champions Tour 2024 China Kickoff_csvs
298833,FunPlus Phoenix vs Dragon Ranger Gaming,Champions Tour 2024: China Kickoff,2024-03-01 04:00:00,Bo3,FunPlus Phoenix vs Dragon Ranger Gaming,2 - 0,2,,DRG ban Lotus; FPX ban Bind; DRG pick Ascent; FPX pick Breeze; DRG ban Split; FPX ban Icebox; Sunset remains,Champions Tour 2024 China Kickoff_csvs
298834,EDward Gaming vs Trace Esports,Champions Tour 2024: China Kickoff,2024-03-01 06:15:00,Bo3,EDward Gaming vs Trace Esports,2 - 0,2,,TE ban Icebox; EDG ban Lotus; TE pick Sunset; EDG pick Bind; TE ban Split; EDG ban Ascent; Breeze remains,Champions Tour 2024 China Kickoff_csvs
298835,FunPlus Phoenix vs EDward Gaming,Champions Tour 2024: China Kickoff,2024-03-02 04:00:00,Bo5,FunPlus Phoenix vs EDward Gaming,1 - 3,4,,FPX ban Bind; EDG ban Lotus; FPX pick Breeze; EDG pick Split; FPX pick Icebox; EDG pick Ascent; Sunset remains,Champions Tour 2024 China Kickoff_csvs
319765,Bilibili Gaming vs TYLOO,Champions Tour 2024: China Stage 1,2024-04-05 05:00:00,Bo3,Bilibili Gaming vs TYLOO,2 - 1,3,,TYL ban Sunset; BLG ban Ascent; TYL pick Bind; BLG pick Icebox; TYL ban Breeze; BLG ban Split; Lotus remains,Champions Tour 2024 China Stage 1_csvs
319766,Wolves Esports vs Titan Esports Club,Champions Tour 2024: China Stage 1,2024-04-05 08:10:00,Bo3,Wolves Esports vs Titan Esports Club,1 - 2,3,,TEC ban Ascent; WOL ban Sunset; TEC pick Split; WOL pick Bind; TEC ban Icebox; WOL ban Breeze; Lotus remains,Champions Tour 2024 China Stage 1_csvs
319767,Dragon Ranger Gaming vs All Gamers,Champions Tour 2024: China Stage 1,2024-04-06 05:00:00,Bo3,Dragon Ranger Gaming vs All Gamers,1 - 2,3,,AG ban Ascent; DRG ban Lotus; AG pick Icebox; DRG pick Sunset; AG ban Bind; DRG ban Split; Breeze remains,Champions Tour 2024 China Stage 1_csvs
319768,EDward Gaming vs JDG Esports,Champions Tour 2024: China Stage 1,2024-04-06 08:45:00,Bo3,EDward Gaming vs JDG Esports,2 - 1,3,,JDG ban Breeze; EDG ban Lotus; JDG pick Ascent; EDG pick Bind; JDG ban Sunset; EDG ban Icebox; Split remains,Champions Tour 2024 China Stage 1_csvs
319769,Nova Esports vs Trace Esports,Champions Tour 2024: China Stage 1,2024-04-07 05:00:00,Bo3,Nova Esports vs Trace Esports,0 - 2,2,,TE ban Icebox; NOVA ban Breeze; TE pick Lotus; NOVA pick Ascent; TE ban Bind; NOVA ban Split; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319770,FunPlus Phoenix vs Wolves Esports,Champions Tour 2024: China Stage 1,2024-04-07 07:15:00,Bo3,FunPlus Phoenix vs Wolves Esports,2 - 0,2,,WOL ban Sunset; FPX ban Split; WOL pick Ascent; FPX pick Lotus; WOL ban Breeze; FPX ban Bind; Icebox remains,Champions Tour 2024 China Stage 1_csvs
319771,JDG Esports vs Nova Esports,Champions Tour 2024: China Stage 1,2024-04-12 05:00:00,Bo3,JDG Esports vs Nova Esports,1 - 2,3,,NOVA ban Icebox; JDG ban Breeze; NOVA pick Sunset; JDG pick Bind; NOVA ban Lotus; JDG ban Split; Ascent remains,Champions Tour 2024 China Stage 1_csvs
319772,FunPlus Phoenix vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 1,2024-04-12 08:15:00,Bo3,FunPlus Phoenix vs Dragon Ranger Gaming,2 - 1,3,,FPX ban Split; DRG ban Lotus; FPX pick Breeze; DRG pick Icebox; FPX ban Bind; DRG ban Ascent; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319773,All Gamers vs Wolves Esports,Champions Tour 2024: China Stage 1,2024-04-13 05:00:00,Bo3,All Gamers vs Wolves Esports,0 - 2,2,,AG ban Ascent; WOL ban Sunset; AG pick Breeze; WOL pick Icebox; AG ban Lotus; WOL ban Bind; Split remains,Champions Tour 2024 China Stage 1_csvs
319774,Trace Esports vs Bilibili Gaming,Champions Tour 2024: China Stage 1,2024-04-13 07:45:00,Bo3,Trace Esports vs Bilibili Gaming,2 - 1,3,,TE ban Icebox; BLG ban Ascent; TE pick Split; BLG pick Breeze; TE ban Lotus; BLG ban Sunset; Bind remains,Champions Tour 2024 China Stage 1_csvs
319775,Dragon Ranger Gaming vs Titan Esports Club,Champions Tour 2024: China Stage 1,2024-04-14 05:00:00,Bo3,Dragon Ranger Gaming vs Titan Esports Club,2 - 1,3,,TEC ban Ascent; DRG ban Lotus; TEC pick Breeze; DRG pick Split; TEC ban Bind; DRG ban Sunset; Icebox remains,Champions Tour 2024 China Stage 1_csvs
319776,TYLOO vs EDward Gaming,Champions Tour 2024: China Stage 1,2024-04-14 07:50:00,Bo3,TYLOO vs EDward Gaming,0 - 2,2,,EDG ban Lotus; TYL ban Breeze; EDG pick Sunset; TYL pick Bind; EDG ban Ascent; TYL ban Icebox; Split remains,Champions Tour 2024 China Stage 1_csvs
319777,Wolves Esports vs Trace Esports,Champions Tour 2024: China Stage 1,2024-04-19 05:00:00,Bo3,Wolves Esports vs Trace Esports,0 - 2,2,,WOL ban Sunset; TE ban Icebox; WOL pick Ascent; TE pick Lotus; WOL ban Split; TE ban Breeze; Bind remains,Champions Tour 2024 China Stage 1_csvs
319778,Nova Esports vs FunPlus Phoenix,Champions Tour 2024: China Stage 1,2024-04-19 07:25:00,Bo3,Nova Esports vs FunPlus Phoenix,0 - 2,2,,NOVA ban Breeze; FPX ban Split; NOVA pick Ascent; FPX pick Lotus; NOVA ban Icebox; FPX ban Bind; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319779,Bilibili Gaming vs All Gamers,Champions Tour 2024: China Stage 1,2024-04-20 05:00:00,Bo3,Bilibili Gaming vs All Gamers,0 - 2,2,,BLG ban Breeze; AG ban Ascent; BLG pick Lotus; AG pick Bind; BLG ban Icebox; AG ban Sunset; Split remains,Champions Tour 2024 China Stage 1_csvs
319780,Dragon Ranger Gaming vs JDG Esports,Champions Tour 2024: China Stage 1,2024-04-20 07:40:00,Bo3,Dragon Ranger Gaming vs JDG Esports,2 - 1,3,,JDG ban Ascent; DRG ban Lotus; JDG pick Breeze; DRG pick Icebox; JDG ban Split; DRG ban Sunset; Bind remains,Champions Tour 2024 China Stage 1_csvs
319781,TYLOO vs Nova Esports,Champions Tour 2024: China Stage 1,2024-04-21 05:00:00,Bo3,TYLOO vs Nova Esports,2 - 1,3,,TYL ban Sunset; NOVA ban Breeze; TYL pick Icebox; NOVA pick Ascent; TYL ban Lotus; NOVA ban Bind; Split remains,Champions Tour 2024 China Stage 1_csvs
319782,EDward Gaming vs Titan Esports Club,Champions Tour 2024: China Stage 1,2024-04-21 09:00:00,Bo3,EDward Gaming vs Titan Esports Club,2 - 0,2,,EDG ban Lotus; TEC ban Icebox; EDG pick Ascent; TEC pick Sunset; EDG ban Breeze; TEC ban Split; Bind remains,Champions Tour 2024 China Stage 1_csvs
319783,Titan Esports Club vs Bilibili Gaming,Champions Tour 2024: China Stage 1,2024-04-26 05:00:00,Bo3,Titan Esports Club vs Bilibili Gaming,2 - 1,3,,BLG ban Breeze; TEC ban Ascent; BLG pick Sunset; TEC pick Bind; BLG ban Split; TEC ban Lotus; Icebox remains,Champions Tour 2024 China Stage 1_csvs
319784,Trace Esports vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 1,2024-04-26 08:05:00,Bo3,Trace Esports vs Dragon Ranger Gaming,0 - 2,2,,DRG ban Lotus; TE ban Icebox; DRG pick Breeze; TE pick Sunset; DRG ban Bind; TE ban Ascent; Split remains,Champions Tour 2024 China Stage 1_csvs
319785,TYLOO vs Wolves Esports,Champions Tour 2024: China Stage 1,2024-04-27 05:00:00,Bo3,TYLOO vs Wolves Esports,1 - 2,3,,WOL ban Bind; TYL ban Icebox; WOL pick Sunset; TYL pick Split; WOL ban Lotus; TYL ban Breeze; Ascent remains,Champions Tour 2024 China Stage 1_csvs
319786,FunPlus Phoenix vs EDward Gaming,Champions Tour 2024: China Stage 1,2024-04-27 08:30:00,Bo3,FunPlus Phoenix vs EDward Gaming,2 - 1,3,,FPX ban Split; EDG ban Lotus; FPX pick Breeze; EDG pick Bind; FPX ban Sunset; EDG ban Icebox; Ascent remains,Champions Tour 2024 China Stage 1_csvs
319787,All Gamers vs Nova Esports,Champions Tour 2024: China Stage 1,2024-04-28 05:00:00,Bo3,All Gamers vs Nova Esports,2 - 1,3,,AG ban Ascent; NOVA ban Breeze; AG pick Lotus; NOVA pick Bind; AG ban Sunset; NOVA ban Icebox; Split remains,Champions Tour 2024 China Stage 1_csvs
319788,Bilibili Gaming vs JDG Esports,Champions Tour 2024: China Stage 1,2024-04-28 08:40:00,Bo3,Bilibili Gaming vs JDG Esports,2 - 0,2,,JDG ban Breeze; BLG ban Ascent; JDG pick Icebox; BLG pick Lotus; JDG ban Split; BLG ban Sunset; Bind remains,Champions Tour 2024 China Stage 1_csvs
319789,EDward Gaming vs All Gamers,Champions Tour 2024: China Stage 1,2024-05-02 07:00:00,Bo3,EDward Gaming vs All Gamers,2 - 0,2,,AG ban Ascent; EDG ban Lotus; AG pick Sunset; EDG pick Icebox; AG ban Split; EDG ban Bind; Breeze remains,Champions Tour 2024 China Stage 1_csvs
319790,Wolves Esports vs JDG Esports,Champions Tour 2024: China Stage 1,2024-05-03 07:00:00,Bo3,Wolves Esports vs JDG Esports,0 - 2,2,,JDG ban Breeze; WOL ban Bind; JDG pick Lotus; WOL pick Ascent; JDG ban Split; WOL ban Icebox; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319791,Dragon Ranger Gaming vs TYLOO,Champions Tour 2024: China Stage 1,2024-05-04 05:00:00,Bo3,Dragon Ranger Gaming vs TYLOO,0 - 2,2,,TYL ban Sunset; DRG ban Lotus; TYL pick Bind; DRG pick Breeze; TYL ban Icebox; DRG ban Ascent; Split remains,Champions Tour 2024 China Stage 1_csvs
319792,Bilibili Gaming vs FunPlus Phoenix,Champions Tour 2024: China Stage 1,2024-05-04 07:30:00,Bo3,Bilibili Gaming vs FunPlus Phoenix,0 - 2,2,,BLG ban Breeze; FPX ban Split; BLG pick Icebox; FPX pick Lotus; BLG ban Ascent; FPX ban Bind; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319793,Nova Esports vs Titan Esports Club,Champions Tour 2024: China Stage 1,2024-05-05 05:00:00,Bo3,Nova Esports vs Titan Esports Club,2 - 0,2,,NOVA ban Breeze; TEC ban Ascent; NOVA pick Split; TEC pick Lotus; NOVA ban Icebox; TEC ban Bind; Sunset remains,Champions Tour 2024 China Stage 1_csvs
319794,Trace Esports vs EDward Gaming,Champions Tour 2024: China Stage 1,2024-05-05 07:05:00,Bo3,Trace Esports vs EDward Gaming,0 - 2,2,,TE ban Icebox; EDG ban Lotus; TE pick Sunset; EDG pick Breeze; TE ban Ascent; EDG ban Split; Bind remains,Champions Tour 2024 China Stage 1_csvs
342356,Trace Esports vs All Gamers,Champions Tour 2024: China Stage 1,2024-05-08 05:00:00,Bo3,Trace Esports vs All Gamers,2 - 0,2,,TE ban Icebox; AG ban Ascent; TE pick Sunset; AG pick Breeze; TE ban Bind; AG ban Split; Lotus remains,Champions Tour 2024 China Stage 1_csvs
342357,Dragon Ranger Gaming vs Nova Esports,Champions Tour 2024: China Stage 1,2024-05-08 07:15:00,Bo3,Dragon Ranger Gaming vs Nova Esports,2 - 0,2,,NOVA ban Breeze; DRG ban Lotus; NOVA pick Bind; DRG pick Ascent; NOVA ban Icebox; DRG ban Split; Sunset remains,Champions Tour 2024 China Stage 1_csvs
342358,FunPlus Phoenix vs Trace Esports,Champions Tour 2024: China Stage 1,2024-05-09 05:00:00,Bo3,FunPlus Phoenix vs Trace Esports,2 - 0,2,,TE ban Icebox; FPX ban Split; TE pick Bind; FPX pick Lotus; TE ban Ascent; FPX ban Breeze; Sunset remains,Champions Tour 2024 China Stage 1_csvs
342359,EDward Gaming vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 1,2024-05-09 07:30:00,Bo3,EDward Gaming vs Dragon Ranger Gaming,2 - 0,2,,DRG ban Sunset; EDG ban Icebox; DRG pick Ascent; EDG pick Split; DRG ban Lotus; EDG ban Breeze; Bind remains,Champions Tour 2024 China Stage 1_csvs
342360,FunPlus Phoenix vs EDward Gaming,Champions Tour 2024: China Stage 1,2024-05-10 05:00:00,Bo3,FunPlus Phoenix vs EDward Gaming,2 - 0,2,,FPX ban Split; EDG ban Lotus; FPX pick Icebox; EDG pick Breeze; FPX ban Sunset; EDG ban Ascent; Bind remains,Champions Tour 2024 China Stage 1_csvs
342361,Trace Esports vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 1,2024-05-10 07:45:00,Bo3,Trace Esports vs Dragon Ranger Gaming,1 - 2,3,,TE ban Icebox; DRG ban Lotus; TE pick Sunset; DRG pick Split; TE ban Ascent; DRG ban Breeze; Bind remains,Champions Tour 2024 China Stage 1_csvs
342362,EDward Gaming vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 1,2024-05-11 05:00:00,Bo5,EDward Gaming vs Dragon Ranger Gaming,3 - 1,4,,EDG ban Icebox; DRG ban Sunset; EDG pick Breeze; DRG pick Split; EDG pick Ascent; DRG pick Bind; Lotus remains,Champions Tour 2024 China Stage 1_csvs
342363,FunPlus Phoenix vs EDward Gaming,Champions Tour 2024: China Stage 1,2024-05-12 05:00:00,Bo5,FunPlus Phoenix vs EDward Gaming,1 - 3,4,,FPX ban Split; FPX ban Sunset; FPX pick Lotus; EDG pick Bind; FPX pick Icebox; EDG pick Breeze; Ascent remains,Champions Tour 2024 China Stage 1_csvs
359603,Titan Esports Club vs JDG Esports,Champions Tour 2024: China Stage 2,2024-06-15 07:00:00,Bo3,Titan Esports Club vs JDG Esports,0 - 2,2,,JDG ban Breeze; TEC ban Bind; JDG pick Icebox; TEC pick Lotus; JDG ban Split; TEC ban Sunset; Ascent remains,Champions Tour 2024 China Stage 2_csvs
359604,All Gamers vs TYLOO,Champions Tour 2024: China Stage 2,2024-06-16 05:00:00,Bo3,All Gamers vs TYLOO,2 - 0,2,,AG ban Ascent; TYL ban Lotus; AG pick Sunset; TYL pick Icebox; AG ban Bind; TYL ban Breeze; Split remains,Champions Tour 2024 China Stage 2_csvs
359605,Bilibili Gaming vs Wolves Esports,Champions Tour 2024: China Stage 2,2024-06-16 07:05:00,Bo3,Bilibili Gaming vs Wolves Esports,2 - 0,2,,WOL ban Lotus; BLG ban Breeze; WOL pick Sunset; BLG pick Bind; WOL ban Ascent; BLG ban Icebox; Split remains,Champions Tour 2024 China Stage 2_csvs
359606,Dragon Ranger Gaming vs Nova Esports,Champions Tour 2024: China Stage 2,2024-06-21 05:00:00,Bo3,Dragon Ranger Gaming vs Nova Esports,1 - 2,3,,DRG ban Bind; NOVA ban Haven; DRG pick Ascent; NOVA pick Lotus; DRG ban Split; NOVA ban Icebox; Sunset remains,Champions Tour 2024 China Stage 2_csvs
359607,FunPlus Phoenix vs Trace Esports,Champions Tour 2024: China Stage 2,2024-06-21 08:15:00,Bo3,FunPlus Phoenix vs Trace Esports,1 - 2,3,,TE ban Icebox; FPX ban Split; TE pick Haven; FPX pick Lotus; TE ban Ascent; FPX ban Bind; Sunset remains,Champions Tour 2024 China Stage 2_csvs
359608,Titan Esports Club vs All Gamers,Champions Tour 2024: China Stage 2,2024-06-22 05:00:00,Bo3,Titan Esports Club vs All Gamers,0 - 2,2,,AG ban Lotus; TEC ban Split; AG pick Sunset; TEC pick Icebox; AG ban Bind; TEC ban Haven; Ascent remains,Champions Tour 2024 China Stage 2_csvs
359609,EDward Gaming vs Wolves Esports,Champions Tour 2024: China Stage 2,2024-06-22 07:00:00,Bo3,EDward Gaming vs Wolves Esports,1 - 2,3,,WOL ban Haven; EDG ban Ascent; WOL pick Split; EDG pick Bind; WOL ban Lotus; EDG ban Sunset; Icebox remains,Champions Tour 2024 China Stage 2_csvs
359610,TYLOO vs Trace Esports,Champions Tour 2024: China Stage 2,2024-06-23 05:00:00,Bo3,TYLOO vs Trace Esports,1 - 2,3,,TYL ban Lotus; TE ban Icebox; TYL pick Split; TE pick Sunset; TYL ban Ascent; TE ban Bind; Haven remains,Champions Tour 2024 China Stage 2_csvs
359611,Nova Esports vs Bilibili Gaming,Champions Tour 2024: China Stage 2,2024-06-23 08:05:00,Bo3,Nova Esports vs Bilibili Gaming,1 - 2,3,,BLG ban Sunset; NOVA ban Haven; BLG pick Split; NOVA pick Bind; BLG ban Icebox; NOVA ban Lotus; Ascent remains,Champions Tour 2024 China Stage 2_csvs
359612,JDG Esports vs FunPlus Phoenix,Champions Tour 2024: China Stage 2,2024-06-26 07:00:00,Bo3,JDG Esports vs FunPlus Phoenix,0 - 2,2,,JDG ban Ascent; FPX ban Split; JDG pick Sunset; FPX pick Haven; JDG ban Lotus; FPX ban Icebox; Bind remains,Champions Tour 2024 China Stage 2_csvs
359613,EDward Gaming vs Dragon Ranger Gaming,Champions Tour 2024: China Stage 2,2024-06-27 07:00:00,Bo3,EDward Gaming vs Dragon Ranger Gaming,0 - 2,2,,EDG ban Ascent; DRG ban Bind; EDG pick Lotus; DRG pick Haven; EDG ban Icebox; DRG ban Sunset; Split remains,Champions Tour 2024 China Stage 2_csvs
359614,Nova Esports vs Wolves Esports,Champions Tour 2024: China Stage 2,2024-06-28 05:00:00,Bo3,Nova Esports vs Wolves Esports,2 - 0,2,,WOL ban Lotus; NOVA ban Haven; WOL pick Icebox; NOVA pick Sunset; WOL ban Split; NOVA ban Ascent; Bind remains,Champions Tour 2024 China Stage 2_csvs
